tick,row,col,elevation,water
85,0,4,17,5
85,0,5,18,1
85,0,6,20,0
85,1,0,17,0
85,1,1,15,1
85,1,2,14,4
85,1,3,17,4
85,1,4,14,4
85,1,5,15,1
85,1,6,17,0
85,2,0,14,0
85,2,1,12,0
85,2,2,11,4
85,2,3,14,3
85,2,4,11,4
85,2,5,12,0
85,2,6,14,0
85,3,0,11,0
85,3,1,9,0
85,3,2,9,2
85,3,3,11,2
85,3,4,8,3
85,3,5,9,0
85,3,6,11,0
85,4,0,8,0
85,4,1,6,0
85,4,2,5,2
85,4,3,8,2
85,4,4,5,2
85,4,5,6,0
85,4,6,8,0
85,5,0,5,0
85,5,1,3,0
85,5,2,2,1
85,5,3,5,1
85,5,4,2,1
85,5,5,3,0
85,5,6,5,0
85,6,0,2,0
85,6,1,0,0
85,6,2,-1,1
85,6,3,2,1
85,6,4,-1,1
85,6,5,0,0
85,6,6,2,0
86,0,0,20,0
86,0,1,18,1
86,0,2,17,5
86,0,3,20,4
86,0,4,17,5
86,0,5,18,1
86,0,6,20,0
86,1,0,17,0
86,1,1,15,1
86,1,2,14,4
86,1,3,17,4
86,1,4,14,4
86,1,5,15,1
86,1,6,17,0
86,2,0,14,0
86,2,1,12,0
86,2,2,11,4
86,2,3,14,3
86,2,4,11,4
86,2,5,12,0
86,2,6,14,0
86,3,0,11,0
86,3,1,9,0
86,3,2,9,2
86,3,3,11,2
86,3,4,8,3
86,3,5,9,0
86,3,6,11,0
86,4,0,8,0
86,4,1,6,0
86,4,2,5,2
86,4,3,8,2
86,4,4,5,2
86,4,5,6,0
86,4,6,8,0
86,5,0,5,0
86,5,1,3,0
86,5,2,2,1
86,5,3,5,1
86,5,4,2,1
86,5,5,3,0
86,5,6,5,0
86,6,0,2,0
86,6,1,0,0
86,6,2,-1,1
86,6,3,2,1
86,6,4,-1,1
86,6,5,0,0
86,6,6,2,0
87,0,0,20,0
87,0,1,18,1
87,0,2,17,5
87,0,3,20,4
87,0,4,17,5
87,0,5,18,1
87,0,6,20,0
87,1,0,17,0
87,1,1,15,1
87,1,2,14,4
87,1,3,17,4
87,1,4,14,4
87,1,5,15,1
87,1,6,17,0
87,2,0,14,0
87,2,1,12,0
87,2,2,11,4
87,2,3,14,3
87,2,4,11,4
87,2,5,12,0
87,2,6,14,0
87,3,0,11,0
87,3,1,9,0
87,3,2,9,2
87,3,3,11,2
87,3,4,8,3
87,3,5,9,0
87,3,6,11,0
87,4,0,8,0
87,4,1,6,0
87,4,2,5,2
87,4,3,8,2
87,4,4,5,2
87,4,5,6,0
87,4,6,8,0
87,5,0,5,0
87,5,1,3,0
87,5,2,2,1
87,5,3,5,1
87,5,4,2,1
87,5,5,3,0
87,5,6,5,0
87,6,0,2,0
87,6,1,0,0
87,6,2,-1,1
87,6,3,2,1
87,6,4,-1,1
87,6,5,0,0
87,6,6,2,0
88,0,0,20,0
88,0,1,18,1
88,0,2,17,5
88,0,3,20,4
88,0,4,17,5
88,0,5,18,1
88,0,6,20,0
88,1,0,17,0
88,1,1,15,1
88,1,2,14,4
88,1,3,17,4
88,1,4,14,4
88,1,5,15,1
88,1,6,17,0
88,2,0,14,0
88,2,1,12,0
88,2,2,11,4
88,2,3,14,3
88,2,4,11,4
88,2,5,12,0
88,2,6,14,0
88,3,0,11,0
88,3,1,9,0
88,3,2,9,2
88,3,3,11,2
88,3,4,8,3
88,3,5,9,0
88,3,6,11,0
88,4,0,8,0
88,4,1,6,0
88,4,2,5,2
88,4,3,8,2
88,4,4,5,2
88,4,5,6,0
88,4,6,8,0
88,5,0,5,0
88,5,1,3,0
88,5,2,2,1
88,5,3,5,1
88,5,4,2,1
88,5,5,3,0
88,5,6,5,0
88,6,0,2,0
88,6,1,0,0
88,6,2,-1,1
88,6,3,2,1
88,6,4,-1,1
88,6,5,0,0
88,6,6,2,0
89,0,0,20,0
89,0,1,18,1
89,0,2,17,5
89,0,3,20,4
89,0,4,17,5
89,0,5,18,1
89,0,6,20,0
89,1,0,17,0
89,1,1,15,1
89,1,2,14,4
89,1,3,17,4
89,1,4,14,4
89,1,5,15,1
89,1,6,17,0
89,2,0,14,0
89,2,1,12,0
89,2,2,11,4
89,2,3,14,3
89,2,4,11,4
89,2,5,12,0
89,2,6,14,0
89,3,0,11,0
89,3,1,9,0
89,3,2,9,2
89,3,3,11,2
89,3,4,8,3
89,3,5,9,0
89,3,6,11,0
89,4,0,8,0
89,4,1,6,0
89,4,2,5,2
89,4,3,8,2
89,4,4,5,2
89,4,5,6,0
89,4,6,8,0
89,5,0,5,0
89,5,1,3,0
89,5,2,2,1
89,5,3,5,1
89,5,4,2,1
89,5,5,3,0
89,5,6,5,0
89,6,0,2,0
89,6,1,0,0
89,6,2,-1,1
89,6,3,2,1
89,6,4,-1,1
89,6,5,0,0
89,6,6,2,0
90,0,0,20,0
90,0,1,18,1
90,0,2,17,5
90,0,3,20,4
90,0,4,17,5
90,0,5,18,1
90,0,6,20,0
90,1,0,17,0
90,1,1,15,1
90,1,2,14,4
90,1,3,17,4
90,1,4,14,4
90,1,5,15,1
90,1,6,17,0
90,2,0,14,0
90,2,1,12,0
90,2,2,11,4
90,2,3,14,3
90,2,4,11,4
90,2,5,12,0
90,2,6,14,0
90,3,0,11,0
90,3,1,9,0
90,3,2,9,2
90,3,3,11,2
90,3,4,8,3
90,3,5,9,0
90,3,6,11,0
90,4,0,8,0
90,4,1,6,0
90,4,2,5,2
90,4,3,8,2
90,4,4,5,2
90,4,5,6,0
90,4,6,8,0
90,5,0,5,0
90,5,1,3,0
90,5,2,2,1
90,5,3,5,1
90,5,4,2,1
90,5,5,3,0
90,5,6,5,0
90,6,0,2,0
90,6,1,0,0
90,6,2,-1,1
90,6,3,2,1
90,6,4,-1,1
90,6,5,0,0
90,6,6,2,0
91,0,0,20,0
91,0,1,18,1
91,0,2,17,5
91,0,3,20,4
91,0,4,17,5
91,0,5,18,1
91,0,6,20,0
91,1,0,17,0
91,1,1,15,1
91,1,2,14,4
91,1,3,17,4
91,1,4,14,4
91,1,5,15,1
91,1,6,17,0
91,2,0,14,0
91,2,1,12,0
91,2,2,11,4
91,2,3,14,3
91,2,4,11,4
91,2,5,12,0
91,2,6,14,0
91,3,0,11,0
91,3,1,9,0
91,3,2,9,2
91,3,3,11,2
91,3,4,8,3
91,3,5,9,0
91,3,6,11,0
91,4,0,8,0
91,4,1,6,0
91,4,2,5,2
91,4,3,8,2
91,4,4,5,2
91,4,5,6,0
91,4,6,8,0
91,5,0,5,0
91,5,1,3,0
91,5,2,2,1
91,5,3,5,1
91,5,4,2,1
91,5,5,3,0
91,5,6,5,0
91,6,0,2,0
91,6,1,0,0
91,6,2,-1,1
91,6,3,2,1
91,6,4,-1,1
91,6,5,0,0
91,6,6,2,0
92,0,0,20,0
92,0,1,18,1
92,0,2,17,5
92,0,3,20,4
92,0,4,17,5
92,0,5,18,1
92,0,6,20,0
92,1,0,17,0
92,1,1,15,1
92,1,2,14,4
92,1,3,17,4
92,1,4,14,4
92,1,5,15,1
92,1,6,17,0
92,2,0,14,0
92,2,1,12,0
92,2,2,11,4
92,2,3,14,3
92,2,4,11,4
92,2,5,12,0
92,2,6,14,0
92,3,0,11,0
92,3,1,9,0
92,3,2,9,2
92,3,3,11,2
92,3,4,8,3
92,3,5,9,0
92,3,6,11,0
92,4,0,8,0
92,4,1,6,0
92,4,2,5,2
92,4,3,8,2
92,4,4,5,2
92,4,5,6,0
92,4,6,8,0
92,5,0,5,0
92,5,1,3,0
92,5,2,2,1
92,5,3,5,1
92,5,4,2,1
92,5,5,3,0
92,5,6,5,0
92,6,0,2,0
92,6,1,0,0
92,6,2,-1,1
92,6,3,2,1
92,6,4,-1,1
92,6,5,0,0
92,6,6,2,0
93,0,0,20,0
93,0,1,18,1
93,0,2,17,5
93,0,3,20,4
93,0,4,17,5
93,0,5,18,1
93,0,6,20,0
93,1,0,17,0
93,1,1,15,1
93,1,2,14,4
93,1,3,17,4
93,1,4,14,4
93,1,5,15,1
93,1,6,17,0
93,2,0,14,0
93,2,1,12,0
93,2,2,11,4
93,2,3,14,3
93,2,4,11,4
93,2,5,12,0
93,2,6,14,0
93,3,0,11,0
93,3,1,9,0
93,3,2,9,2
93,3,3,11,2
93,3,4,8,3
93,3,5,9,0
93,3,6,11,0
93,4,0,8,0
93,4,1,6,0
93,4,2,5,2
93,4,3,8,2
93,4,4,5,2
93,4,5,6,0
93,4,6,8,0
93,5,0,5,0
93,5,1,3,0
93,5,2,2,1
93,5,3,5,1
93,5,4,2,1
93,5,5,3,0
93,5,6,5,0
93,6,0,2,0
93,6,1,0,0
93,6,2,-1,1
93,6,3,2,1
93,6,4,-1,1
93,6,5,0,0
93,6,6,2,0
94,0,0,20,0
94,0,1,18,1
94,0,2,17,5
94,0,3,20,4
94,0,4,17,5
94,0,5,18,1
94,0,6,20,0
94,1,0,17,0
94,1,1,15,1
94,1,2,14,4
94,1,3,17,4
94,1,4,14,4
94,1,5,15,1
94,1,6,17,0
94,2,0,14,0
94,2,1,12,0
94,2,2,11,4
94,2,3,14,3
94,2,4,11,4
94,2,5,12,0
94,2,6,14,0
94,3,0,11,0
94,3,1,9,0
94,3,2,9,2
94,3,3,11,2
94,3,4,8,3
94,3,5,9,0
94,3,6,11,0
94,4,0,8,0
94,4,1,6,0
94,4,2,5,2
94,4,3,8,2
94,4,4,5,2
94,4,5,6,0
94,4,6,8,0
94,5,0,5,0
94,5,1,3,0
94,5,2,2,1
94,5,3,5,1
94,5,4,2,1
94,5,5,3,0
94,5,6,5,0
94,6,0,2,0
94,6,1,0,0
94,6,2,-1,1
94,6,3,2,1
94,6,4,-1,1
94,6,5,0,0
94,6,6,2,0
95,0,0,20,0
95,0,1,18,1
95,0,2,17,5
95,0,3,20,4
95,0,4,17,5
95,0,5,18,1
95,0,6,20,0
95,1,0,17,0
95,1,1,15,1
95,1,2,14,4
95,1,3,17,4
95,1,4,14,4
95,1,5,15,1
95,1,6,17,0
95,2,0,14,0
95,2,1,12,0
95,2,2,11,4
95,2,3,14,3
95,2,4,11,4
95,2,5,12,0
95,2,6,14,0
95,3,0,11,0
95,3,1,9,0
95,3,2,9,2
95,3,3,11,2
95,3,4,8,3
95,3,5,9,0
95,3,6,11,0
95,4,0,8,0
95,4,1,6,0
95,4,2,5,2
95,4,3,8,2
95,4,4,5,2
95,4,5,6,0
95,4,6,8,0
95,5,0,5,0
95,5,1,3,0
95,5,2,2,1
95,5,3,5,1
95,5,4,2,1
95,5,5,3,0
95,5,6,5,0
95,6,0,2,0
95,6,1,0,0
95,6,2,-1,1
95,6,3,2,1
95,6,4,-1,1
95,6,5,0,0
95,6,6,2,0
96,0,0,20,0
96,0,1,18,1
96,0,2,17,5
96,0,3,20,4
96,0,4,17,5
96,0,5,18,1
96,0,6,20,0
96,1,0,17,0
96,1,1,15,1
96,1,2,14,4
96,1,3,17,4
96,1,4,14,4
96,1,5,15,1
96,1,6,17,0
96,2,0,14,0
96,2,1,12,0
96,2,2,11,4
96,2,3,14,3
96,2,4,11,4
96,2,5,12,0
96,2,6,14,0
96,3,0,11,0
96,3,1,9,0
96,3,2,9,2
96,3,3,11,2
96,3,4,8,3
96,3,5,9,0
96,3,6,11,0
96,4,0,8,0
96,4,1,6,0
96,4,2,5,2
96,4,3,8,2
96,4,4,5,2
96,4,5,6,0
96,4,6,8,0
96,5,0,5,0
96,5,1,3,0
96,5,2,2,1
96,5,3,5,1
96,5,4,2,1
96,5,5,3,0
96,5,6,5,0
96,6,0,2,0
96,6,1,0,0
96,6,2,-1,1
96,6,3,2,1
96,6,4,-1,1
96,6,5,0,0
96,6,6,2,0
97,0,0,20,0
97,0,1,18,1
97,0,2,17,5
97,0,3,20,4
97,0,4,17,5
97,0,5,18,1
97,0,6,20,0
97,1,0,17,0
97,1,1,15,1
97,1,2,14,4
97,1,3,17,4
97,1,4,14,4
97,1,5,15,1
97,1,6,17,0
97,2,0,14,0
97,2,1,12,0
97,2,2,11,4
97,2,3,14,3
97,2,4,11,4
97,2,5,12,0
97,2,6,14,0
97,3,0,11,0
97,3,1,9,0
97,3,2,9,2
97,3,3,11,2
97,3,4,8,3
97,3,5,9,0
97,3,6,11,0
97,4,0,8,0
97,4,1,6,0
97,4,2,5,2
97,4,3,8,2
97,4,4,5,2
97,4,5,6,0
97,4,6,8,0
97,5,0,5,0
97,5,1,3,0
97,5,2,2,1
97,5,3,5,1
97,5,4,2,1
97,5,5,3,0
97,5,6,5,0
97,6,0,2,0
97,6,1,0,0
97,6,2,-1,1
97,6,3,2,1
97,6,4,-1,1
97,6,5,0,0
97,6,6,2,0
98,0,0,20,0
98,0,1,18,1
98,0,2,17,5
98,0,3,20,4
98,0,4,17,5
98,0,5,18,1
98,0,6,20,0
98,1,0,17,0
98,1,1,15,1
98,1,2,14,4
98,1,3,17,4
98,1,4,14,4
98,1,5,15,1
98,1,6,17,0
98,2,0,14,0
98,2,1,12,0
98,2,2,11,4
98,2,3,14,3
98,2,4,11,4
98,2,5,12,0
98,2,6,14,0
98,3,0,11,0
98,3,1,9,0
98,3,2,9,2
98,3,3,11,2
98,3,4,8,3
98,3,5,9,0
98,3,6,11,0
98,4,0,8,0
98,4,1,6,0
98,4,2,5,2
98,4,3,8,2
98,4,4,5,2
98,4,5,6,0
98,4,6,8,0
98,5,0,5,0
98,5,1,3,0
98,5,2,2,1
98,5,3,5,1
98,5,4,2,1
98,5,5,3,0
98,5,6,5,0
98,6,0,2,0
98,6,1,0,0
98,6,2,-1,1
98,6,3,2,1
98,6,4,-1,1
98,6,5,0,0
98,6,6,2,0
99,0,0,20,0
99,0,1,18,1
99,0,2,17,5
99,0,3,20,4
99,0,4,17,5
99,0,5,18,1
99,0,6,20,0
99,1,0,17,0
99,1,1,15,1
99,1,2,14,4
99,1,3,17,4
99,1,4,14,4
99,1,5,15,1
99,1,6,17,0
99,2,0,14,0
99,2,1,12,0
99,2,2,11,4
99,2,3,14,3
99,2,4,11,4
99,2,5,12,0
99,2,6,14,0
99,3,0,11,0
99,3,1,9,0
99,3,2,9,2
99,3,3,11,2
99,3,4,8,3
99,3,5,9,0
99,3,6,11,0
99,4,0,8,0
99,4,1,6,0
99,4,2,5,2
99,4,3,8,2
99,4,4,5,2
99,4,5,6,0
99,4,6,8,0
99,5,0,5,0
99,5,1,3,0
99,5,2,2,1
99,5,3,5,1
99,5,4,2,1
99,5,5,3,0
99,5,6,5,0
99,6,0,2,0
99,6,1,0,0
99,6,2,-1,1
99,6,3,2,1
99,6,4,-1,1
99,6,5,0,0
99,6,6,2,0
100,0,0,20,0
100,0,1,18,1
100,0,2,17,5
100,0,3,20,4
100,0,4,17,5
100,0,5,18,1
100,0,6,20,0
100,1,0,17,0
100,1,1,15,1
100,1,2,14,4
100,1,3,17,4
100,1,4,14,4
100,1,5,15,1
100,1,6,17,0
100,2,0,14,0
100,2,1,12,0
100,2,2,11,4
100,2,3,14,3
100,2,4,11,4
100,2,5,12,0
100,2,6,14,0
100,3,0,11,0
100,3,1,9,0
100,3,2,9,2
100,3,3,11,2
100,3,4,8,3
100,3,5,9,0
100,3,6,11,0
100,4,0,8,0
100,4,1,6,0
100,4,2,5,2
100,4,3,8,2
100,4,4,5,2
100,4,5,6,0
100,4,6,8,0
100,5,0,5,0
100,5,1,3,0
100,5,2,2,1
100,5,3,5,1
100,5,4,2,1
100,5,5,3,0
100,5,6,5,0
100,6,0,2,0
100,6,1,0,0
100,6,2,-1,1
100,6,3,2,1
100,6,4,-1,1
100,6,5,0,0
100,6,6,2,0
101,0,0,20,0
101,0,1,18,1
101,0,2,17,5
101,0,3,20,4
101,0,4,17,5
101,0,5,18,1
101,0,6,20,0
101,1,0,17,0
101,1,1,15,1
101,1,2,14,4
101,1,3,17,4
101,1,4,14,4
101,1,5,15,1
101,1,6,17,0
101,2,0,14,0
101,2,1,12,0
101,2,2,11,4
101,2,3,14,3
101,2,4,11,4
101,2,5,12,0
101,2,6,14,0
101,3,0,11,0
101,3,1,9,0
101,3,2,9,2
101,3,3,11,2
101,3,4,8,3
101,3,5,9,0
101,3,6,11,0
101,4,0,8,0
101,4,1,6,0
101,4,2,5,2
101,4,3,8,2
101,4,4,5,2
101,4,5,6,0
101,4,6,8,0
101,5,0,5,0
101,5,1,3,0
101,5,2,2,1
101,5,3,5,1
101,5,4,2,1
101,5,5,3,0
101,5,6,5,0
101,6,0,2,0
101,6,1,0,0
101,6,2,-1,1
101,6,3,2,1
101,6,4,-1,1
101,6,5,0,0
101,6,6,2,0
102,0,0,20,0
102,0,1,18,1
102,0,2,17,5
102,0,3,20,4
102,0,4,17,5
102,0,5,18,1
102,0,6,20,0
102,1,0,17,0
102,1,1,15,1
102,1,2,14,4
102,1,3,17,4
102,1,4,14,4
102,1,5,15,1
102,1,6,17,0
102,2,0,14,0
102,2,1,12,0
102,2,2,11,4
102,2,3,14,3
102,2,4,11,4
102,2,5,12,0
102,2,6,14,0
102,3,0,11,0
102,3,1,9,0
102,3,2,9,2
102,3,3,11,2
102,3,4,8,3
102,3,5,9,0
102,3,6,11,0
102,4,0,8,0
102,4,1,6,0
102,4,2,5,2
102,4,3,8,2
102,4,4,5,2
102,4,5,6,0
102,4,6,8,0
102,5,0,5,0
102,5,1,3,0
102,5,2,2,1
102,5,3,5,1
102,5,4,2,1
102,5,5,3,0
102,5,6,5,0
102,6,0,2,0
102,6,1,0,0
102,6,2,-1,1
102,6,3,2,1
102,6,4,-1,1
102,6,5,0,0
102,6,6,2,0
103,0,0,20,0
103,0,1,18,1
103,0,2,17,5
103,0,3,20,4
103,0,4,17,5
103,0,5,18,1
103,0,6,20,0
103,1,0,17,0
103,1,1,15,1
103,1,2,14,4
103,1,3,17,4
103,1,4,14,4
103,1,5,15,1
103,1,6,17,0
103,2,0,14,0
103,2,1,12,0
103,2,2,11,4
103,2,3,14,3
103,2,4,11,4
103,2,5,12,0
103,2,6,14,0
103,3,0,11,0
103,3,1,9,0
103,3,2,9,2
103,3,3,11,2
103,3,4,8,3
103,3,5,9,0
103,3,6,11,0
103,4,0,8,0
103,4,1,6,0
103,4,2,5,2
103,4,3,8,2
103,4,4,5,2
103,4,5,6,0
103,4,6,8,0
103,5,0,5,0
103,5,1,3,0
103,5,2,2,1
103,5,3,5,1
103,5,4,2,1
103,5,5,3,0
103,5,6,5,0
103,6,0,2,0
103,6,1,0,0
103,6,2,-1,1
103,6,3,2,1
103,6,4,-1,1
103,6,5,0,0
103,6,6,2,0
104,0,0,20,0
104,0,1,18,1
104,0,2,17,5
104,0,3,20,4
104,0,4,17,5
104,0,5,18,1
104,0,6,20,0
104,1,0,17,0
104,1,1,15,1
104,1,2,14,4
104,1,3,17,4
104,1,4,14,4
104,1,5,15,1
104,1,6,17,0
104,2,0,14,0
104,2,1,12,0
104,2,2,11,4
104,2,3,14,3
104,2,4,11,4
104,2,5,12,0
104,2,6,14,0
104,3,0,11,0
104,3,1,9,0
104,3,2,9,2
104,3,3,11,2
104,3,4,8,3
104,3,5,9,0
104,3,6,11,0
104,4,0,8,0
104,4,1,6,0
104,4,2,5,2
104,4,3,8,2
104,4,4,5,2
104,4,5,6,0
104,4,6,8,0
104,5,0,5,0
104,5,1,3,0
104,5,2,2,1
104,5,3,5,1
104,5,4,2,1
104,5,5,3,0
104,5,6,5,0
104,6,0,2,0
104,6,1,0,0
104,6,2,-1,1
104,6,3,2,1
104,6,4,-1,1
104,6,5,0,0
104,6,6,2,0
105,0,0,20,0
105,0,1,18,1
105,0,2,17,5
105,0,3,20,4
105,0,4,17,5
105,0,5,18,1
105,0,6,20,0
105,1,0,17,0
105,1,1,15,1
105,1,2,14,4
105,1,3,17,4
105,1,4,14,4
105,1,5,15,1
105,1,6,17,0
105,2,0,14,0
105,2,1,12,0
105,2,2,11,4
105,2,3,14,3
105,2,4,11,4
105,2,5,12,0
105,2,6,14,0
105,3,0,11,0
105,3,1,9,0
105,3,2,9,2
105,3,3,11,2
105,3,4,8,3
105,3,5,9,0
105,3,6,11,0
105,4,0,8,0
105,4,1,6,0
105,4,2,5,2
105,4,3,8,2
105,4,4,5,2
105,4,5,6,0
105,4,6,8,0
105,5,0,5,0
105,5,1,3,0
105,5,2,2,1
105,5,3,5,1
105,5,4,2,1
105,5,5,3,0
105,5,6,5,0
105,6,0,2,0
105,6,1,0,0
105,6,2,-1,1
105,6,3,2,1
105,6,4,-1,1
105,6,5,0,0
105,6,6,2,0
106,0,0,20,0
106,0,1,18,1
106,0,2,17,5
106,0,3,20,4
106,0,4,17,5
106,0,5,18,1
106,0,6,20,0
106,1,0,17,0
106,1,1,15,1
106,1,2,14,4
106,1,3,17,4
106,1,4,14,4
106,1,5,15,1
106,1,6,17,0
106,2,0,14,0
106,2,1,12,0
106,2,2,11,4
106,2,3,14,3
106,2,4,11,4
106,2,5,12,0
106,2,6,14,0
106,3,0,11,0
106,3,1,9,0
106,3,2,9,2
106,3,3,11,2
106,3,4,8,3
106,3,5,9,0
106,3,6,11,0
106,4,0,8,0
106,4,1,6,0
106,4,2,5,2
106,4,3,8,2
106,4,4,5,2
106,4,5,6,0
106,4,6,8,0
106,5,0,5,0
106,5,1,3,0
106,5,2,2,1
106,5,3,5,1
106,5,4,2,1
106,5,5,3,0
106,5,6,5,0
106,6,0,2,0
106,6,1,0,0
106,6,2,-1,1
106,6,3,2,1
106,6,4,-1,1
106,6,5,0,0
106,6,6,2,0
107,0,0,20,0
107,0,1,18,1
107,0,2,17,5
107,0,3,20,4
107,0,4,17,5
107,0,5,18,1
107,0,6,20,0
107,1,0,17,0
107,1,1,15,1
107,1,2,14,4
107,1,3,17,4
107,1,4,14,4
107,1,5,15,1
107,1,6,17,0
107,2,0,14,0
107,2,1,12,0
107,2,2,11,4
107,2,3,14,3
107,2,4,11,4
107,2,5,12,0
107,2,6,14,0
107,3,0,11,0
107,3,1,9,0
107,3,2,9,2
107,3,3,11,2
107,3,4,8,3
107,3,5,9,0
107,3,6,11,0
107,4,0,8,0
107,4,1,6,0
107,4,2,5,2
107,4,3,8,2
107,4,4,5,2
107,4,5,6,0
107,4,6,8,0
107,5,0,5,0
107,5,1,3,0
107,5,2,2,1
107,5,3,5,1
107,5,4,2,1
107,5,5,3,0
107,5,6,5,0
107,6,0,2,0
107,6,1,0,0
107,6,2,-1,1
107,6,3,2,1
107,6,4,-1,1
107,6,5,0,0
107,6,6,2,0
108,0,0,20,0
108,0,1,18,1
108,0,2,17,5
108,0,3,20,4
108,0,4,17,5
108,0,5,18,1
108,0,6,20,0
108,1,0,17,0
108,1,1,15,1
108,1,2,14,4
108,1,3,17,4
108,1,4,14,4
108,1,5,15,1
108,1,6,17,0
108,2,0,14,0
108,2,1,12,0
108,2,2,11,4
108,2,3,14,3
108,2,4,11,4
108,2,5,12,0
108,2,6,14,0
108,3,0,11,0
108,3,1,9,0
108,3,2,9,2
108,3,3,11,2
108,3,4,8,3
108,3,5,9,0
108,3,6,11,0
108,4,0,8,0
108,4,1,6,0
108,4,2,5,2
108,4,3,8,2
108,4,4,5,2
108,4,5,6,0
108,4,6,8,0
108,5,0,5,0
108,5,1,3,0
108,5,2,2,1
108,5,3,5,1
108,5,4,2,1
108,5,5,3,0
108,5,6,5,0
108,6,0,2,0
108,6,1,0,0
108,6,2,-1,1
108,6,3,2,1
108,6,4,-1,1
108,6,5,0,0
108,6,6,2,0
109,0,0,20,0
109,0,1,18,1
109,0,2,17,5
109,0,3,20,4
109,0,4,17,5
109,0,5,18,1
109,0,6,20,0
109,1,0,17,0
109,1,1,15,1
109,1,2,14,4
109,1,3,17,4
109,1,4,14,4
109,1,5,15,1
109,1,6,17,0
109,2,0,14,0
109,2,1,12,0
109,2,2,11,4
109,2,3,14,3
109,2,4,11,4
109,2,5,12,0
109,2,6,14,0
109,3,0,11,0
109,3,1,9,0
109,3,2,9,2
109,3,3,11,2
109,3,4,8,3
109,3,5,9,0
109,3,6,11,0
109,4,0,8,0
109,4,1,6,0
109,4,2,5,2
109,4,3,8,2
109,4,4,5,2
109,4,5,6,0
109,4,6,8,0
109,5,0,5,0
109,5,1,3,0
109,5,2,2,1
109,5,3,5,1
109,5,4,2,1
109,5,5,3,0
109,5,6,5,0
109,6,0,2,0
109,6,1,0,0
109,6,2,-1,1
109,6,3,2,1
109,6,4,-1,1
109,6,5,0,0
109,6,6,2,0
110,0,0,20,0
110,0,1,18,1
110,0,2,17,5
110,0,3,20,4
110,0,4,17,5
110,0,5,18,1
110,0,6,20,0
110,1,0,17,0
110,1,1,15,1
110,1,2,14,4
110,1,3,17,4
110,1,4,14,4
110,1,5,15,1
110,1,6,17,0
110,2,0,14,0
110,2,1,12,0
110,2,2,11,4
110,2,3,14,3
110,2,4,11,4
110,2,5,12,0
110,2,6,14,0
110,3,0,11,0
110,3,1,9,0
110,3,2,9,2
110,3,3,11,2
110,3,4,8,3
110,3,5,9,0
110,3,6,11,0
110,4,0,8,0
110,4,1,6,0
110,4,2,5,2
110,4,3,8,2
110,4,4,5,2
110,4,5,6,0
110,4,6,8,0
110,5,0,5,0
110,5,1,3,0
110,5,2,2,1
110,5,3,5,1
110,5,4,2,1
110,5,5,3,0
110,5,6,5,0
110,6,0,2,0
110,6,1,0,0
110,6,2,-1,1
110,6,3,2,1
110,6,4,-1,1
110,6,5,0,0
110,6,6,2,0
111,0,0,20,0
111,0,1,18,1
111,0,2,17,5
111,0,3,20,4
111,0,4,17,5
111,0,5,18,1
111,0,6,20,0
111,1,0,17,0
111,1,1,15,1
111,1,2,14,4
111,1,3,17,4
111,1,4,14,4
111,1,5,15,1
111,1,6,17,0
111,2,0,14,0
111,2,1,12,0
111,2,2,11,4
111,2,3,14,3
111,2,4,11,4
111,2,5,12,0
111,2,6,14,0
111,3,0,11,0
111,3,1,9,0
111,3,2,9,2
111,3,3,11,2
111,3,4,8,3
111,3,5,9,0
111,3,6,11,0
111,4,0,8,0
111,4,1,6,0
111,4,2,5,2
111,4,3,8,2
111,4,4,5,2
111,4,5,6,0
111,4,6,8,0
111,5,0,5,0
111,5,1,3,0
111,5,2,2,1
111,5,3,5,1
111,5,4,2,1
111,5,5,3,0
111,5,6,5,0
111,6,0,2,0
111,6,1,0,0
111,6,2,-1,1
111,6,3,2,1
111,6,4,-1,1
111,6,5,0,0
111,6,6,2,0
112,0,0,20,0
112,0,1,18,1
112,0,2,17,5
112,0,3,20,4
112,0,4,17,5
112,0,5,18,1
112,0,6,20,0
112,1,0,17,0
112,1,1,15,1
112,1,2,14,4
112,1,3,17,4
112,1,4,14,4
112,1,5,15,1
112,1,6,17,0
112,2,0,14,0
112,2,1,12,0
112,2,2,11,4
112,2,3,14,3
112,2,4,11,4
112,2,5,12,0
112,2,6,14,0
112,3,0,11,0
112,3,1,9,0
112,3,2,9,2
112,3,3,11,2
112,3,4,8,3
112,3,5,9,0
112,3,6,11,0
112,4,0,8,0
112,4,1,6,0
112,4,2,5,2
112,4,3,8,2
112,4,4,5,2
112,4,5,6,0
112,4,6,8,0
112,5,0,5,0
112,5,1,3,0
112,5,2,2,1
112,5,3,5,1
112,5,4,2,1
112,5,5,3,0
112,5,6,5,0
112,6,0,2,0
112,6,1,0,0
112,6,2,-1,1
112,6,3,2,1
112,6,4,-1,1
112,6,5,0,0
112,6,6,2,0
113,0,0,20,0
113,0,1,18,1
113,0,2,17,5
113,0,3,20,4
113,0,4,17,5
113,0,5,18,1
113,0,6,20,0
113,1,0,17,0
113,1,1,15,1
113,1,2,14,4
113,1,3,17,4
113,1,4,14,4
113,1,5,15,1
113,1,6,17,0
113,2,0,14,0
113,2,1,12,0
113,2,2,11,4
113,2,3,14,3
113,2,4,11,4
113,2,5,12,0
113,2,6,14,0
113,3,0,11,0
113,3,1,9,0
113,3,2,9,2
113,3,3,11,2
