tick,place,kind,value
31,13,1,3
31,13,2,20
31,14,1,3
31,14,2,20
31,15,1,3
31,15,2,20
31,16,1,3
31,16,2,20
31,17,1,4
31,17,2,20
31,18,1,4
31,18,2,20
31,19,1,3
31,19,2,20
31,20,1,2
31,20,2,20
31,21,1,2
31,21,2,20
31,22,1,2
31,22,2,20
31,23,1,2
31,23,2,20
31,24,1,2
31,24,2,20
31,25,1,3
31,25,2,20
31,26,1,4
31,26,2,20
31,27,1,4
31,27,2,20
31,28,1,3
31,28,2,20
31,29,1,2
31,29,2,20
31,30,1,1
31,30,2,20
31,31,1,1
31,31,2,20
31,32,1,1
31,32,2,20
31,33,1,2
31,33,2,20
31,34,1,3
31,34,2,20
31,35,1,4
31,35,2,20
31,36,1,4
31,36,2,20
31,37,1,3
31,37,2,20
31,38,1,2
31,38,2,20
31,39,1,1
31,39,2,20
31,40,1,0
31,40,2,20
31,41,1,1
31,41,2,20
31,42,1,2
31,42,2,20
31,43,1,3
31,43,2,20
31,44,1,4
31,44,2,20
31,45,1,4
31,45,2,20
31,46,1,3
31,46,2,20
31,47,1,2
31,47,2,20
31,48,1,1
31,48,2,20
31,49,1,1
31,49,2,20
31,50,1,1
31,50,2,20
31,51,1,2
31,51,2,20
31,52,1,3
31,52,2,20
31,53,1,4
31,53,2,20
31,54,1,4
31,54,2,20
31,55,1,3
31,55,2,20
31,56,1,2
31,56,2,20
31,57,1,2
31,57,2,20
31,58,1,2
31,58,2,20
31,59,1,2
31,59,2,20
31,60,1,2
31,60,2,20
31,61,1,3
31,61,2,20
31,62,1,4
31,62,2,20
31,63,1,4
31,63,2,20
31,64,1,3
31,64,2,20
31,65,1,3
31,65,2,20
31,66,1,3
31,66,2,20
31,67,1,3
31,67,2,20
31,68,1,3
31,68,2,20
31,69,1,3
31,69,2,20
31,70,1,3
31,70,2,20
31,71,1,4
31,71,2,20
31,72,1,4
31,72,2,20
31,73,1,4
31,73,2,20
31,74,1,4
31,74,2,20
31,75,1,4
31,75,2,20
31,76,1,4
31,76,2,20
31,77,1,4
31,77,2,20
31,78,1,4
31,78,2,20
31,79,1,4
31,79,2,20
31,80,1,4
31,80,2,20
32,0,1,4
32,0,2,20
32,1,1,4
32,1,2,20
32,2,1,4
32,2,2,20
32,3,1,4
32,3,2,20
32,4,1,4
32,4,2,20
32,5,1,4
32,5,2,20
32,6,1,4
32,6,2,20
32,7,1,4
32,7,2,20
32,8,1,4
32,8,2,20
32,9,1,4
32,9,2,20
32,10,1,3
32,10,2,20
32,11,1,3
32,11,2,20
32,12,1,3
32,12,2,20
32,13,1,3
32,13,2,20
32,14,1,3
32,14,2,20
32,15,1,3
32,15,2,20
32,16,1,3
32,16,2,20
32,17,1,4
32,17,2,20
32,18,1,4
32,18,2,20
32,19,1,3
32,19,2,20
32,20,1,2
32,20,2,20
32,21,1,2
32,21,2,20
32,22,1,2
32,22,2,20
32,23,1,2
32,23,2,20
32,24,1,2
32,24,2,20
32,25,1,3
32,25,2,20
32,26,1,4
32,26,2,20
32,27,1,4
32,27,2,20
32,28,1,3
32,28,2,20
32,29,1,2
32,29,2,20
32,30,1,1
32,30,2,20
32,31,1,1
32,31,2,20
32,32,1,1
32,32,2,20
32,33,1,2
32,33,2,20
32,34,1,3
32,34,2,20
32,35,1,4
32,35,2,20
32,36,1,4
32,36,2,20
32,37,1,3
32,37,2,20
32,38,1,2
32,38,2,20
32,39,1,1
32,39,2,20
32,40,1,0
32,40,2,20
32,41,1,1
32,41,2,20
32,42,1,2
32,42,2,20
32,43,1,3
32,43,2,20
32,44,1,4
32,44,2,20
32,45,1,4
32,45,2,20
32,46,1,3
32,46,2,20
32,47,1,2
32,47,2,20
32,48,1,1
32,48,2,20
32,49,1,1
32,49,2,20
32,50,1,1
32,50,2,20
32,51,1,2
32,51,2,20
32,52,1,3
32,52,2,20
32,53,1,4
32,53,2,20
32,54,1,4
32,54,2,20
32,55,1,3
32,55,2,20
32,56,1,2
32,56,2,20
32,57,1,2
32,57,2,20
32,58,1,2
32,58,2,20
32,59,1,2
32,59,2,20
32,60,1,2
32,60,2,20
32,61,1,3
32,61,2,20
32,62,1,4
32,62,2,20
32,63,1,4
32,63,2,20
32,64,1,3
32,64,2,20
32,65,1,3
32,65,2,20
32,66,1,3
32,66,2,20
32,67,1,3
32,67,2,20
32,68,1,3
32,68,2,20
32,69,1,3
32,69,2,20
32,70,1,3
32,70,2,20
32,71,1,4
32,71,2,20
32,72,1,4
32,72,2,20
32,73,1,4
32,73,2,20
32,74,1,4
32,74,2,20
32,75,1,4
32,75,2,20
32,76,1,4
32,76,2,20
32,77,1,4
32,77,2,20
32,78,1,4
32,78,2,20
32,79,1,4
32,79,2,20
32,80,1,4
32,80,2,20
33,0,1,4
33,0,2,20
33,1,1,4
33,1,2,20
33,2,1,4
33,2,2,20
33,3,1,4
33,3,2,20
33,4,1,4
33,4,2,20
33,5,1,4
33,5,2,20
33,6,1,4
33,6,2,20
33,7,1,4
33,7,2,20
33,8,1,4
33,8,2,20
33,9,1,4
33,9,2,20
33,10,1,3
33,10,2,20
33,11,1,3
33,11,2,20
33,12,1,3
33,12,2,20
33,13,1,3
33,13,2,20
33,14,1,3
33,14,2,20
33,15,1,3
33,15,2,20
33,16,1,3
33,16,2,20
33,17,1,4
33,17,2,20
33,18,1,4
33,18,2,20
33,19,1,3
33,19,2,20
33,20,1,2
33,20,2,20
33,21,1,2
33,21,2,20
33,22,1,2
33,22,2,20
33,23,1,2
33,23,2,20
33,24,1,2
33,24,2,20
33,25,1,3
33,25,2,20
33,26,1,4
33,26,2,20
33,27,1,4
33,27,2,20
33,28,1,3
33,28,2,20
33,29,1,2
33,29,2,20
33,30,1,1
33,30,2,20
33,31,1,1
33,31,2,20
33,32,1,1
33,32,2,20
33,33,1,2
33,33,2,20
33,34,1,3
33,34,2,20
33,35,1,4
33,35,2,20
33,36,1,4
33,36,2,20
33,37,1,3
33,37,2,20
33,38,1,2
33,38,2,20
33,39,1,1
33,39,2,20
33,40,1,0
33,40,2,20
33,41,1,1
33,41,2,20
33,42,1,2
33,42,2,20
33,43,1,3
33,43,2,20
33,44,1,4
33,44,2,20
33,45,1,4
33,45,2,20
33,46,1,3
33,46,2,20
33,47,1,2
33,47,2,20
33,48,1,1
33,48,2,20
33,49,1,1
33,49,2,20
33,50,1,1
33,50,2,20
33,51,1,2
33,51,2,20
33,52,1,3
33,52,2,20
33,53,1,4
33,53,2,20
33,54,1,4
33,54,2,20
33,55,1,3
33,55,2,20
33,56,1,2
33,56,2,20
33,57,1,2
33,57,2,20
33,58,1,2
33,58,2,20
33,59,1,2
33,59,2,20
33,60,1,2
33,60,2,20
33,61,1,3
33,61,2,20
33,62,1,4
33,62,2,20
33,63,1,4
33,63,2,20
33,64,1,3
33,64,2,20
33,65,1,3
33,65,2,20
33,66,1,3
33,66,2,20
33,67,1,3
33,67,2,20
33,68,1,3
33,68,2,20
33,69,1,3
33,69,2,20
33,70,1,3
33,70,2,20
33,71,1,4
33,71,2,20
33,72,1,4
33,72,2,20
33,73,1,4
33,73,2,20
33,74,1,4
33,74,2,20
33,75,1,4
33,75,2,20
33,76,1,4
33,76,2,20
33,77,1,4
33,77,2,20
33,78,1,4
33,78,2,20
33,79,1,4
33,79,2,20
33,80,1,4
33,80,2,20
34,0,1,4
34,0,2,20
34,1,1,4
34,1,2,20
34,2,1,4
34,2,2,20
34,3,1,4
34,3,2,20
34,4,1,4
34,4,2,20
34,5,1,4
34,5,2,20
34,6,1,4
34,6,2,20
34,7,1,4
34,7,2,20
34,8,1,4
34,8,2,20
34,9,1,4
34,9,2,20
34,10,1,3
34,10,2,20
34,11,1,3
34,11,2,20
34,12,1,3
34,12,2,20
34,13,1,3
34,13,2,20
34,14,1,3
34,14,2,20
34,15,1,3
34,15,2,20
34,16,1,3
34,16,2,20
34,17,1,4
34,17,2,20
34,18,1,4
34,18,2,20
34,19,1,3
34,19,2,20
34,20,1,2
34,20,2,20
34,21,1,2
34,21,2,20
34,22,1,2
34,22,2,20
34,23,1,2
34,23,2,20
34,24,1,2
34,24,2,20
34,25,1,3
34,25,2,20
34,26,1,4
34,26,2,20
34,27,1,4
34,27,2,20
34,28,1,3
34,28,2,20
34,29,1,2
34,29,2,20
34,30,1,1
34,30,2,20
34,31,1,1
34,31,2,20
34,32,1,1
34,32,2,20
34,33,1,2
34,33,2,20
34,34,1,3
34,34,2,20
34,35,1,4
34,35,2,20
34,36,1,4
34,36,2,20
34,37,1,3
34,37,2,20
34,38,1,2
34,38,2,20
34,39,1,1
34,39,2,20
34,40,1,0
34,40,2,20
34,41,1,1
34,41,2,20
34,42,1,2
34,42,2,20
34,43,1,3
34,43,2,20
34,44,1,4
34,44,2,20
34,45,1,4
34,45,2,20
34,46,1,3
34,46,2,20
34,47,1,2
34,47,2,20
34,48,1,1
34,48,2,20
34,49,1,1
34,49,2,20
34,50,1,1
34,50,2,20
34,51,1,2
34,51,2,20
34,52,1,3
34,52,2,20
34,53,1,4
34,53,2,20
34,54,1,4
34,54,2,20
34,55,1,3
34,55,2,20
34,56,1,2
34,56,2,20
34,57,1,2
34,57,2,20
34,58,1,2
34,58,2,20
34,59,1,2
34,59,2,20
34,60,1,2
34,60,2,20
34,61,1,3
34,61,2,20
34,62,1,4
34,62,2,20
34,63,1,4
34,63,2,20
34,64,1,3
34,64,2,20
34,65,1,3
34,65,2,20
34,66,1,3
34,66,2,20
34,67,1,3
34,67,2,20
34,68,1,3
34,68,2,20
34,69,1,3
34,69,2,20
34,70,1,3
34,70,2,20
34,71,1,4
34,71,2,20
34,72,1,4
34,72,2,20
34,73,1,4
34,73,2,20
34,74,1,4
34,74,2,20
34,75,1,4
34,75,2,20
34,76,1,4
34,76,2,20
34,77,1,4
34,77,2,20
34,78,1,4
34,78,2,20
34,79,1,4
34,79,2,20
34,80,1,4
34,80,2,20
35,0,1,4
35,0,2,20
35,1,1,4
35,1,2,20
35,2,1,4
35,2,2,20
35,3,1,4
35,3,2,20
35,4,1,4
35,4,2,20
35,5,1,4
35,5,2,20
35,6,1,4
35,6,2,20
35,7,1,4
35,7,2,20
35,8,1,4
35,8,2,20
35,9,1,4
35,9,2,20
35,10,1,3
35,10,2,20
35,11,1,3
35,11,2,20
35,12,1,3
35,12,2,20
35,13,1,3
35,13,2,20
35,14,1,3
35,14,2,20
35,15,1,3
35,15,2,20
35,16,1,3
35,16,2,20
35,17,1,4
35,17,2,20
35,18,1,4
35,18,2,20
35,19,1,3
35,19,2,20
35,20,1,2
35,20,2,20
35,21,1,2
35,21,2,20
35,22,1,2
35,22,2,20
35,23,1,2
35,23,2,20
35,24,1,2
35,24,2,20
35,25,1,3
35,25,2,20
35,26,1,4
35,26,2,20
35,27,1,4
35,27,2,20
35,28,1,3
35,28,2,20
35,29,1,2
35,29,2,20
35,30,1,1
35,30,2,20
35,31,1,1
35,31,2,20
35,32,1,1
35,32,2,20
35,33,1,2
35,33,2,20
35,34,1,3
35,34,2,20
35,35,1,4
35,35,2,20
35,36,1,4
35,36,2,20
35,37,1,3
35,37,2,20
35,38,1,2
35,38,2,20
35,39,1,1
35,39,2,20
35,40,1,0
35,40,2,20
35,41,1,1
35,41,2,20
35,42,1,2
35,42,2,20
35,43,1,3
35,43,2,20
35,44,1,4
35,44,2,20
35,45,1,4
35,45,2,20
35,46,1,3
35,46,2,20
35,47,1,2
35,47,2,20
35,48,1,1
35,48,2,20
35,49,1,1
35,49,2,20
35,50,1,1
35,50,2,20
35,51,1,2
35,51,2,20
35,52,1,3
35,52,2,20
35,53,1,4
35,53,2,20
35,54,1,4
35,54,2,20
35,55,1,3
35,55,2,20
35,56,1,2
35,56,2,20
35,57,1,2
35,57,2,20
35,58,1,2
35,58,2,20
35,59,1,2
35,59,2,20
35,60,1,2
35,60,2,20
35,61,1,3
35,61,2,20
35,62,1,4
35,62,2,20
35,63,1,4
35,63,2,20
35,64,1,3
35,64,2,20
35,65,1,3
35,65,2,20
35,66,1,3
35,66,2,20
35,67,1,3
35,67,2,20
35,68,1,3
35,68,2,20
35,69,1,3
35,69,2,20
35,70,1,3
35,70,2,20
35,71,1,4
35,71,2,20
35,72,1,4
35,72,2,20
35,73,1,4
35,73,2,20
35,74,1,4
35,74,2,20
35,75,1,4
35,75,2,20
35,76,1,4
35,76,2,20
35,77,1,4
35,77,2,20
35,78,1,4
35,78,2,20
35,79,1,4
35,79,2,20
35,80,1,4
35,80,2,20
36,0,1,4
36,0,2,20
36,1,1,4
36,1,2,20
36,2,1,4
36,2,2,20
36,3,1,4
36,3,2,20
36,4,1,4
36,4,2,20
36,5,1,4
36,5,2,20
36,6,1,4
36,6,2,20
36,7,1,4
36,7,2,20
36,8,1,4
36,8,2,20
36,9,1,4
36,9,2,20
36,10,1,3
36,10,2,20
36,11,1,3
36,11,2,20
36,12,1,3
36,12,2,20
36,13,1,3
36,13,2,20
36,14,1,3
36,14,2,20
36,15,1,3
36,15,2,20
36,16,1,3
36,16,2,20
36,17,1,4
36,17,2,20
36,18,1,4
36,18,2,20
36,19,1,3
36,19,2,20
36,20,1,2
36,20,2,20
36,21,1,2
36,21,2,20
36,22,1,2
36,22,2,20
36,23,1,2
36,23,2,20
36,24,1,2
36,24,2,20
36,25,1,3
36,25,2,20
36,26,1,4
36,26,2,20
36,27,1,4
36,27,2,20
36,28,1,3
36,28,2,20
36,29,1,2
36,29,2,20
36,30,1,1
36,30,2,20
36,31,1,1
36,31,2,20
36,32,1,1
36,32,2,20
36,33,1,2
36,33,2,20
36,34,1,3
36,34,2,20
36,35,1,4
36,35,2,20
36,36,1,4
36,36,2,20
36,37,1,3
36,37,2,20
36,38,1,2
36,38,2,20
36,39,1,1
36,39,2,20
36,40,1,0
36,40,2,20
36,41,1,1
36,41,2,20
36,42,1,2
36,42,2,20
36,43,1,3
36,43,2,20
36,44,1,4
36,44,2,20
36,45,1,4
36,45,2,20
36,46,1,3
36,46,2,20
36,47,1,2
36,47,2,20
36,48,1,1
36,48,2,20
36,49,1,1
36,49,2,20
36,50,1,1
36,50,2,20
36,51,1,2
36,51,2,20
36,52,1,3
36,52,2,20
36,53,1,4
36,53,2,20
36,54,1,4
36,54,2,20
36,55,1,3
36,55,2,20
36,56,1,2
36,56,2,20
36,57,1,2
36,57,2,20
36,58,1,2
36,58,2,20
36,59,1,2
36,59,2,20
36,60,1,2
36,60,2,20
36,61,1,3
36,61,2,20
36,62,1,4
36,62,2,20
36,63,1,4
36,63,2,20
36,64,1,3
36,64,2,20
36,65,1,3
36,65,2,20
36,66,1,3
36,66,2,20
36,67,1,3
36,67,2,20
36,68,1,3
36,68,2,20
36,69,1,3
36,69,2,20
36,70,1,3
36,70,2,20
36,71,1,4
36,71,2,20
36,72,1,4
36,72,2,20
36,73,1,4
36,73,2,20
36,74,1,4
36,74,2,20
36,75,1,4
36,75,2,20
36,76,1,4
36,76,2,20
36,77,1,4
36,77,2,20
36,78,1,4
36,78,2,20
36,79,1,4
36,79,2,20
36,80,1,4
36,80,2,20
37,0,1,4
37,0,2,20
37,1,1,4
37,1,2,20
37,2,1,4
37,2,2,20
37,3,1,4
37,3,2,20
37,4,1,4
37,4,2,20
37,5,1,4
37,5,2,20
37,6,1,4
37,6,2,20
37,7,1,4
37,7,2,20
37,8,1,4
37,8,2,20
37,9,1,4
37,9,2,20
37,10,1,3
37,10,2,20
37,11,1,3
37,11,2,20
37,12,1,3
37,12,2,20
37,13,1,3
37,13,2,20
37,14,1,3
37,14,2,20
37,15,1,3
37,15,2,20
37,16,1,3
37,16,2,20
37,17,1,4
37,17,2,20
37,18,1,4
37,18,2,20
37,19,1,3
37,19,2,20
37,20,1,2
37,20,2,20
37,21,1,2
37,21,2,20
37,22,1,2
37,22,2,20
37,23,1,2
37,23,2,20
37,24,1,2
37,24,2,20
37,25,1,3
37,25,2,20
37,26,1,4
37,26,2,20
37,27,1,4
37,27,2,20
37,28,1,3
37,28,2,20
37,29,1,2
37,29,2,20
37,30,1,1
37,30,2,20
37,31,1,1
37,31,2,20
37,32,1,1
37,32,2,20
37,33,1,2
37,33,2,20
37,34,1,3
37,34,2,20
37,35,1,4
37,35,2,20
37,36,1,4
37,36,2,20
37,37,1,3
37,37,2,20
37,38,1,2
37,38,2,20
37,39,1,1
37,39,2,20
37,40,1,0
37,40,2,20
37,41,1,1
37,41,2,20
37,42,1,2
37,42,2,20
37,43,1,3
37,43,2,20
37,44,1,4
37,44,2,20
37,45,1,4
37,45,2,20
37,46,1,3
37,46,2,20
37,47,1,2
37,47,2,20
37,48,1,1
37,48,2,20
37,49,1,1
37,49,2,20
37,50,1,1
37,50,2,20
37,51,1,2
37,51,2,20
37,52,1,3
37,52,2,20
37,53,1,4
37,53,2,20
37,54,1,4
37,54,2,20
37,55,1,3
37,55,2,20
37,56,1,2
37,56,2,20
37,57,1,2
37,57,2,20
37,58,1,2
37,58,2,20
37,59,1,2
37,59,2,20
37,60,1,2
37,60,2,20
37,61,1,3
37,61,2,20
37,62,1,4
37,62,2,20
37,63,1,4
37,63,2,20
37,64,1,3
37,64,2,20
37,65,1,3
37,65,2,20
37,66,1,3
37,66,2,20
37,67,1,3
37,67,2,20
37,68,1,3
37,68,2,20
37,69,1,3
37,69,2,20
37,70,1,3
37,70,2,20
37,71,1,4
37,71,2,20
37,72,1,4
37,72,2,20
37,73,1,4
37,73,2,20
37,74,1,4
37,74,2,20
37,75,1,4
37,75,2,20
37,76,1,4
37,76,2,20
37,77,1,4
37,77,2,20
37,78,1,4
37,78,2,20
37,79,1,4
37,79,2,20
37,80,1,4
37,80,2,20
38,0,1,4
38,0,2,20
38,1,1,4
38,1,2,20
38,2,1,4
38,2,2,20
38,3,1,4
38,3,2,20
38,4,1,4
38,4,2,20
38,5,1,4
38,5,2,20
38,6,1,4
38,6,2,20
38,7,1,4
38,7,2,20
38,8,1,4
38,8,2,20
38,9,1,4
38,9,2,20
38,10,1,3
38,10,2,20
38,11,1,3
38,11,2,20
38,12,1,3
38,12,2,20
38,13,1,3
38,13,2,20
38,14,1,3
38,14,2,20
38,15,1,3
38,15,2,20
38,16,1,3
38,16,2,20
38,17,1,4
38,17,2,20
38,18,1,4
38,18,2,20
38,19,1,3
38,19,2,20
38,20,1,2
38,20,2,20
38,21,1,2
38,21,2,20
38,22,1,2
38,22,2,20
38,23,1,2
38,23,2,20
38,24,1,2
38,24,2,20
38,25,1,3
38,25,2,20
38,26,1,4
38,26,2,20
38,27,1,4
38,27,2,20
38,28,1,3
38,28,2,20
38,29,1,2
38,29,2,20
38,30,1,1
38,30,2,20
38,31,1,1
38,31,2,20
38,32,1,1
38,32,2,20
38,33,1,2
38,33,2,20
38,34,1,3
38,34,2,20
38,35,1,4
38,35,2,20
38,36,1,4
38,36,2,20
38,37,1,3
38,37,2,20
38,38,1,2
38,38,2,20
38,39,1,1
38,39,2,20
38,40,1,0
38,40,2,20
38,41,1,1
38,41,2,20
38,42,1,2
38,42,2,20
38,43,1,3
38,43,2,20
38,44,1,4
38,44,2,20
38,45,1,4
38,45,2,20
38,46,1,3
38,46,2,20
38,47,1,2
38,47,2,20
38,48,1,1
38,48,2,20
38,49,1,1
38,49,2,20
38,50,1,1
38,50,2,20
38,51,1,2
38,51,2,20
38,52,1,3
38,52,2,20
38,53,1,4
38,53,2,20
38,54,1,4
38,54,2,20
38,55,1,3
38,55,2,20
38,56,1,2
38,56,2,20
38,57,1,2
38,57,2,20
38,58,1,2
38,58,2,20
38,59,1,2
38,59,2,20
38,60,1,2
38,60,2,20
38,61,1,3
38,61,2,20
38,62,1,4
38,62,2,20
38,63,1,4
38,63,2,20
38,64,1,3
38,64,2,20
38,65,1,3
38,65,2,20
38,66,1,3
38,66,2,20
38,67,1,3
38,67,2,20
38,68,1,3
38,68,2,20
38,69,1,3
38,69,2,20
38,70,1,3
38,70,2,20
38,71,1,4
38,71,2,20
38,72,1,4
38,72,2,20
38,73,1,4
38,73,2,20
38,74,1,4
38,74,2,20
38,75,1,4
38,75,2,20
38,76,1,4
38,76,2,20
38,77,1,4
38,77,2,20
38,78,1,4
38,78,2,20
38,79,1,4
38,79,2,20
38,80,1,4
38,80,2,20
39,0,1,4
39,0,2,20
39,1,1,4
39,1,2,20
39,2,1,4
39,2,2,20
39,3,1,4
39,3,2,20
39,4,1,4
39,4,2,20
39,5,1,4
39,5,2,20
39,6,1,4
39,6,2,20
39,7,1,4
39,7,2,20
39,8,1,4
39,8,2,20
39,9,1,4
39,9,2,20
39,10,1,3
39,10,2,20
39,11,1,3
39,11,2,20
39,12,1,3
39,12,2,20
39,13,1,3
39,13,2,20
39,14,1,3
39,14,2,20
39,15,1,3
39,15,2,20
39,16,1,3
39,16,2,20
39,17,1,4
39,17,2,20
39,18,1,4
39,18,2,20
39,19,1,3
39,19,2,20
39,20,1,2
39,20,2,20
39,21,1,2
39,21,2,20
39,22,1,2
39,22,2,20
39,23,1,2
39,23,2,20
39,24,1,2
39,24,2,20
39,25,1,3
39,25,2,20
39,26,1,4
39,26,2,20
39,27,1,4
39,27,2,20
39,28,1,3
39,28,2,20
39,29,1,2
39,29,2,20
39,30,1,1
39,30,2,20
39,31,1,1
39,31,2,20
39,32,1,1
39,32,2,20
39,33,1,2
39,33,2,20
39,34,1,3
39,34,2,20
39,35,1,4
39,35,2,20
39,36,1,4
39,36,2,20
39,37,1,3
39,37,2,20
39,38,1,2
39,38,2,20
39,39,1,1
39,39,2,20
39,40,1,0
39,40,2,20
39,41,1,1
39,41,2,20
39,42,1,2
39,42,2,20
39,43,1,3
39,43,2,20
39,44,1,4
39,44,2,20
39,45,1,4
39,45,2,20
39,46,1,3
39,46,2,20
39,47,1,2
39,47,2,20
39,48,1,1
39,48,2,20
39,49,1,1
39,49,2,20
39,50,1,1
39,50,2,20
39,51,1,2
39,51,2,20
39,52,1,3
39,52,2,20
39,53,1,4
39,53,2,20
39,54,1,4
39,54,2,20
39,55,1,3
39,55,2,20
39,56,1,2
39,56,2,20
39,57,1,2
39,57,2,20
39,58,1,2
39,58,2,20
39,59,1,2
39,59,2,20
39,60,1,2
39,60,2,20
39,61,1,3
39,61,2,20
39,62,1,4
39,62,2,20
39,63,1,4
39,63,2,20
39,64,1,3
39,64,2,20
39,65,1,3
39,65,2,20
39,66,1,3
39,66,2,20
39,67,1,3
39,67,2,20
39,68,1,3
39,68,2,20
39,69,1,3
39,69,2,20
39,70,1,3
39,70,2,20
39,71,1,4
39,71,2,20
39,72,1,4
39,72,2,20
39,73,1,4
39,73,2,20
39,74,1,4
39,74,2,20
39,75,1,4
39,75,2,20
39,76,1,4
39,76,2,20
39,77,1,4
39,77,2,20
39,78,1,4
39,78,2,20
39,79,1,4
39,79,2,20
39,80,1,4
39,80,2,20
40,0,1,4
40,0,2,20
40,1,1,4
40,1,2,20
40,2,1,4
40,2,2,20
40,3,1,4
40,3,2,20
40,4,1,4
40,4,2,20
40,5,1,4
40,5,2,20
40,6,1,4
40,6,2,20
40,7,1,4
40,7,2,20
40,8,1,4
40,8,2,20
40,9,1,4
40,9,2,20
40,10,1,3
40,10,2,20
40,11,1,3
40,11,2,20
40,12,1,3
40,12,2,20
40,13,1,3
40,13,2,20
40,14,1,3
40,14,2,20
40,15,1,3
40,15,2,20
40,16,1,3
40,16,2,20
40,17,1,4
40,17,2,20
40,18,1,4
40,18,2,20
40,19,1,3
40,19,2,20
40,20,1,2
40,20,2,20
40,21,1,2
40,21,2,20
40,22,1,2
40,22,2,20
40,23,1,2
40,23,2,20
40,24,1,2
40,24,2,20
40,25,1,3
40,25,2,20
40,26,1,4
40,26,2,20
40,27,1,4
40,27,2,20
40,28,1,3
40,28,2,20
40,29,1,2
40,29,2,20
40,30,1,1
40,30,2,20
40,31,1,1
40,31,2,20
40,32,1,1
40,32,2,20
40,33,1,2
40,33,2,20
40,34,1,3
40,34,2,20
40,35,1,4
40,35,2,20
40,36,1,4
40,36,2,20
40,37,1,3
40,37,2,20
40,38,1,2
40,38,2,20
40,39,1,1
40,39,2,20
40,40,1,0
40,40,2,20
40,41,1,1
40,41,2,20
40,42,1,2
40,42,2,20
40,43,1,3
40,43,2,20
40,44,1,4
40,44,2,20
40,45,1,4
40,45,2,20
40,46,1,3
40,46,2,20
40,47,1,2
40,47,2,20
40,48,1,1
40,48,2,20
40,49,1,1
40,49,2,20
40,50,1,1
40,50,2,20
40,51,1,2
40,51,2,20
40,52,1,3
40,52,2,20
40,53,1,4
40,53,2,20
40,54,1,4
40,54,2,20
40,55,1,3
40,55,2,20
40,56,1,2
40,56,2,20
40,57,1,2
40,57,2,20
40,58,1,2
40,58,2,20
40,59,1,2
40,59,2,20
40,60,1,2
40,60,2,20
40,61,1,3
40,61,2,20
40,62,1,4
40,62,2,20
40,63,1,4
40,63,2,20
40,64,1,3
40,64,2,20
40,65,1,3
40,65,2,20
40,66,1,3
40,66,2,20
40,67,1,3
40,67,2,20
40,68,1,3
40,68,2,20
40,69,1,3
40,69,2,20
40,70,1,3
40,70,2,20
40,71,1,4
40,71,2,20
40,72,1,4
40,72,2,20
40,73,1,4
40,73,2,20
40,74,1,4
40,74,2,20
40,75,1,4
40,75,2,20
40,76,1,4
40,76,2,20
40,77,1,4
40,77,2,20
40,78,1,4
40,78,2,20
40,79,1,4
40,79,2,20
40,80,1,4
40,80,2,20
41,0,1,4
41,0,2,20
41,1,1,4
41,1,2,20
41,2,1,4
41,2,2,20
41,3,1,4
41,3,2,20
41,4,1,4
41,4,2,20
41,5,1,4
41,5,2,20
41,6,1,4
41,6,2,20
41,7,1,4
41,7,2,20
41,8,1,4
41,8,2,20
41,9,1,4
41,9,2,20
41,10,1,3
41,10,2,20
41,11,1,3
41,11,2,20
41,12,1,3
41,12,2,20
41,13,1,3
41,13,2,20
41,14,1,3
41,14,2,20
41,15,1,3
41,15,2,20
41,16,1,3
41,16,2,20
41,17,1,4
41,17,2,20
41,18,1,4
41,18,2,20
41,19,1,3
41,19,2,20
41,20,1,2
41,20,2,20
41,21,1,2
41,21,2,20
41,22,1,2
41,22,2,20
41,23,1,2
41,23,2,20
41,24,1,2
41,24,2,20
41,25,1,3
41,25,2,20
41,26,1,4
41,26,2,20
41,27,1,4
41,27,2,20
41,28,1,3
41,28,2,20
41,29,1,2
41,29,2,20
41,30,1,1
41,30,2,20
41,31,1,1
41,31,2,20
41,32,1,1
41,32,2,20
41,33,1,2
41,33,2,20
41,34,1,3
41,34,2,20
41,35,1,4
41,35,2,20
41,36,1,4
41,36,2,20
41,37,1,3
41,37,2,20
41,38,1,2
41,38,2,20
41,39,1,1
41,39,2,20
41,40,1,0
41,40,2,20
41,41,1,1
41,41,2,20
41,42,1,2
41,42,2,20
41,43,1,3
41,43,2,20
41,44,1,4
41,44,2,20
41,45,1,4
41,45,2,20
41,46,1,3
41,46,2,20
41,47,1,2
41,47,2,20
41,48,1,1
41,48,2,20
41,49,1,1
41,49,2,20
41,50,1,1
41,50,2,20
41,51,1,2
41,51,2,20
41,52,1,3
41,52,2,20
41,53,1,4
41,53,2,20
41,54,1,4
41,54,2,20
41,55,1,3
41,55,2,20
41,56,1,2
41,56,2,20
41,57,1,2
41,57,2,20
41,58,1,2
41,58,2,20
41,59,1,2
41,59,2,20
41,60,1,2
41,60,2,20
41,61,1,3
41,61,2,20
41,62,1,4
41,62,2,20
41,63,1,4
41,63,2,20
41,64,1,3
41,64,2,20
41,65,1,3
41,65,2,20
41,66,1,3
41,66,2,20
41,67,1,3
41,67,2,20
41,68,1,3
41,68,2,20
41,69,1,3
41,69,2,20
41,70,1,3
41,70,2,20
41,71,1,4
41,71,2,20
41,72,1,4
41,72,2,20
41,73,1,4
41,73,2,20
41,74,1,4
41,74,2,20
41,75,1,4
41,75,2,20
41,76,1,4
41,76,2,20
