tick,place,base,rock,sediment,water,solidsurface,potential,localmatter,complete_signature
34,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
35,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
35,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
35,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
35,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
36,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
36,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
36,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
36,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
37,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
37,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
37,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
37,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
38,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
38,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
38,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
38,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
39,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
39,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
39,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
39,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
40,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
40,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
40,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
40,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
41,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
41,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
41,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
41,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
42,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
42,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
42,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
42,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
43,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
43,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
43,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
43,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
44,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
44,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
44,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
44,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
45,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
45,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
45,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
45,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
46,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
46,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
46,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
46,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
47,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
47,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
47,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
47,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
48,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
48,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
48,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
48,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
49,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
49,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
49,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
49,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
50,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
50,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
50,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
50,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
51,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
51,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
51,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
51,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
52,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
52,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
52,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
52,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
53,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
53,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
53,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
53,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
54,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
54,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
54,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
54,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
55,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
55,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
